iter	Passed	Remaining
455	978	1167
456	980	1165
457	982	1163
458	985	1161
459	987	1158
460	989	1156
461	991	1154
462	993	1152
463	995	1150
464	997	1148
465	1000	1146
466	1002	1143
467	1004	1141
468	1006	1139
469	1008	1137
470	1011	1135
471	1013	1133
472	1015	1131
473	1017	1129
474	1019	1127
475	1022	1125
476	1024	1123
477	1026	1121
478	1029	1120
479	1032	1118
480	1034	1116
481	1036	1114
482	1038	1111
483	1040	1109
484	1043	1107
485	1045	1105
486	1047	1103
487	1049	1101
488	1052	1099
489	1054	1097
490	1056	1095
491	1058	1093
492	1060	1090
493	1063	1089
494	1065	1086
495	1067	1084
496	1069	1082
497	1071	1079
498	1073	1077
499	1074	1074
500	1076	1072
501	1078	1069
502	1080	1067
503	1081	1064
504	1083	1062
505	1085	1060
506	1087	1057
507	1089	1054
508	1090	1052
509	1092	1049
510	1094	1047
511	1096	1044
512	1098	1042
513	1101	1041
514	1103	1038
515	1104	1036
516	1106	1033
517	1108	1031
518	1110	1029
519	1112	1026
520	1114	1024
521	1116	1022
522	1117	1019
523	1119	1017
524	1121	1014
525	1123	1012
526	1125	1010
527	1127	1007
528	1129	1005
529	1131	1003
530	1133	1000
531	1135	998
532	1137	996
533	1139	993
534	1140	991
535	1142	989
536	1144	987
537	1146	984
538	1148	982
539	1150	979
540	1151	977
541	1153	974
542	1155	972
543	1157	970
544	1159	967
545	1161	965
546	1163	963
547	1165	961
548	1166	958
549	1168	956
550	1170	953
551	1172	951
552	1174	949
553	1176	946
554	1178	944
555	1179	942
556	1181	939
557	1183	937
558	1185	935
559	1187	932
560	1189	930
561	1191	928
562	1193	926
563	1194	923
564	1196	921
565	1197	918
566	1199	916
567	1201	913
568	1203	911
569	1204	908
570	1206	906
571	1208	904
572	1210	902
573	1212	899
574	1214	897
575	1216	895
576	1217	892
577	1219	890
578	1221	887
579	1222	885
580	1224	883
581	1226	880
582	1228	878
583	1230	876
584	1232	874
585	1234	871
586	1235	869
587	1237	867
588	1239	864
589	1241	862
590	1243	860
591	1244	857
592	1246	855
593	1248	853
594	1249	850
595	1251	848
596	1253	846
597	1255	844
598	1257	841
599	1259	839
600	1261	837
601	1263	835
602	1264	832
603	1266	830
604	1268	828
605	1270	825
606	1272	823
607	1274	821
608	1276	819
609	1277	817
610	1279	814
611	1281	812
612	1283	810
613	1285	808
614	1287	806
615	1289	804
616	1291	801
617	1293	799
618	1295	797
619	1296	794
620	1298	792
621	1300	790
622	1301	787
623	1303	785
624	1305	783
625	1307	781
626	1309	778
627	1310	776
628	1312	774
629	1314	771
630	1315	769
631	1317	767
632	1319	765
633	1321	762
634	1323	760
635	1325	758
636	1326	756
637	1328	753
638	1330	751
639	1331	749
640	1333	746
641	1335	744
642	1337	742
643	1338	740
644	1340	737
645	1342	735
646	1343	733
647	1345	730
648	1347	728
649	1350	727
650	1353	725
651	1355	723
652	1356	720
653	1358	718
654	1360	716
655	1362	714
656	1363	711
657	1365	709
658	1368	708
659	1370	706
660	1372	703
661	1373	701
662	1375	699
663	1377	696
664	1379	694
665	1380	692
666	1382	690
667	1384	688
668	1386	685
669	1388	683
670	1390	681
671	1391	679
672	1393	677
673	1395	675
674	1397	672
675	1399	670
676	1401	668
677	1403	666
678	1405	664
679	1407	662
680	1409	660
681	1410	657
682	1412	655
683	1414	653
684	1416	651
685	1418	649
686	1419	646
687	1421	644
688	1423	642
689	1425	640
690	1427	638
691	1429	636
692	1431	633
693	1432	631
694	1434	629
695	1437	627
696	1438	625
697	1440	623
698	1442	621
699	1444	619
700	1446	617
701	1448	614
702	1450	612
703	1452	610
704	1454	608
705	1456	606
706	1457	604
707	1460	602
708	1462	600
709	1464	598
710	1466	596
711	1468	594
712	1470	591
713	1472	589
714	1474	587
715	1476	585
716	1478	583
717	1480	581
718	1481	579
719	1483	576
720	1484	574
721	1486	572
722	1487	569
723	1489	567
724	1490	565
725	1493	563
726	1495	561
727	1496	559
728	1498	557
729	1500	555
730	1502	552
731	1504	550
732	1506	548
733	1508	546
734	1509	544
735	1511	542
736	1513	540
737	1515	537
738	1516	535
739	1518	533
740	1520	531
741	1522	529
742	1524	527
743	1526	525
744	1527	522
745	1529	520
746	1531	518
747	1532	516
748	1534	514
749	1536	512
750	1537	509
751	1539	507
752	1541	505
753	1542	503
754	1544	501
755	1546	499
756	1548	496
757	1549	494
758	1551	492
759	1553	490
760	1554	488
761	1556	486
762	1558	484
763	1560	482
764	1562	479
765	1563	477
766	1565	475
767	1567	473
768	1569	471
769	1571	469
770	1572	467
771	1574	465
772	1576	462
773	1578	460
774	1579	458
775	1581	456
776	1583	454
777	1585	452
778	1586	450
779	1588	448
780	1590	445
781	1592	443
782	1593	441
783	1596	439
784	1597	437
785	1599	435
786	1601	433
787	1603	431
788	1605	429
789	1607	427
790	1608	425
791	1610	423
792	1612	420
793	1614	418
794	1615	416
795	1617	414
796	1619	412
797	1621	410
798	1622	408
799	1624	406
800	1626	404
801	1627	401
802	1629	399
803	1631	397
804	1633	395
805	1635	393
806	1636	391
807	1638	389
808	1640	387
809	1642	385
810	1644	383
811	1645	381
812	1647	378
813	1649	376
814	1650	374
815	1652	372
816	1654	370
817	1656	368
818	1657	366
819	1659	364
820	1661	362
821	1663	360
822	1664	358
823	1666	355
824	1668	353
825	1669	351
826	1671	349
827	1673	347
828	1675	345
829	1676	343
830	1678	341
831	1680	339
832	1681	337
833	1683	335
834	1685	333
835	1687	330
836	1688	328
837	1690	326
838	1692	324
839	1693	322
840	1695	320
841	1697	318
842	1698	316
843	1700	314
844	1702	312
845	1703	310
846	1705	308
847	1707	306
848	1709	304
849	1710	301
850	1712	299
851	1714	297
852	1716	295
853	1717	293
854	1719	291
855	1721	289
856	1723	287
857	1724	285
858	1726	283
859	1728	281
860	1730	279
861	1732	277
862	1734	275
863	1736	273
864	1737	271
865	1739	269
866	1741	267
867	1743	265
868	1745	263
869	1747	261
870	1749	259
871	1750	257
872	1752	254
873	1754	252
874	1756	250
875	1758	248
876	1760	246
877	1762	244
878	1764	242
879	1766	240
880	1768	238
881	1769	236
882	1771	234
883	1773	232
884	1775	230
885	1777	228
886	1779	226
887	1781	224
888	1782	222
889	1784	220
890	1785	218
891	1787	216
892	1789	214
893	1790	212
894	1791	210
895	1793	208
896	1795	206
897	1796	204
898	1797	201
899	1799	199
900	1800	197
901	1802	195
902	1803	193
903	1805	191
904	1806	189
905	1808	187
906	1810	185
907	1811	183
908	1813	181
909	1814	179
910	1816	177
911	1817	175
912	1819	173
913	1821	171
914	1822	169
915	1824	167
916	1825	165
917	1827	163
918	1828	161
919	1829	159
920	1831	157
921	1832	155
922	1833	152
923	1835	150
924	1836	148
925	1838	146
926	1839	144
927	1841	142
928	1842	140
929	1843	138
930	1845	136
931	1846	134
932	1848	132
933	1849	130
934	1851	128
935	1852	126
936	1854	124
937	1856	122
938	1858	120
939	1860	118
940	1861	116
941	1862	114
942	1864	112
943	1866	110
944	1867	108
945	1869	106
946	1871	104
947	1873	102
948	1874	100
949	1876	98
950	1878	96
951	1880	94
952	1882	92
953	1883	90
954	1886	88
955	1888	86
956	1889	84
957	1891	82
958	1893	80
959	1895	78
960	1897	76
961	1899	75
962	1901	73
963	1903	71
964	1904	69
965	1906	67
966	1908	65
967	1910	63
968	1911	61
969	1913	59
970	1915	57
971	1917	55
972	1919	53
973	1921	51
974	1923	49
975	1925	47
976	1927	45
977	1928	43
978	1930	41
979	1932	39
980	1934	37
981	1936	35
982	1938	33
983	1940	31
984	1942	29
985	1943	27
986	1945	25
987	1947	23
988	1949	21
989	1951	19
990	1953	17
991	1954	15
992	1956	13
993	1958	11
994	1960	9
995	1961	7
996	1963	5
997	1965	3
998	1967	1
999	1969	0
